param	Comm H_mean	Comm H_sigma	dummy Comm H_mean	dummy Comm H_sigma	dummy logComm H_mean	dummy logComm H_sigma	logComm H_mean	logComm H_sigma	
0.543478260869565	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.9558709677419355	0.036790790444527384	
0.5652173913043476	0.24625806451612897	0.08353409047217779	0.23193548387096768	0.017078843644101845	null	null	0.9589354838709678	0.03329760485491235	
0.5869565217391302	0.24625806451612897	0.08353409047217779	0.23193548387096768	0.017078843644101845	null	null	0.9464838709677419	0.03625185535936316	
0.6086956521739127	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.9464838709677419	0.03625185535936316	
0.6304347826086953	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.9464838709677419	0.03625185535936316	
0.6521739130434779	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.9464838709677419	0.03625185535936316	
0.6739130434782605	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.9464838709677419	0.03625185535936316	
0.6956521739130431	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.9464838709677419	0.03625185535936316	
0.7173913043478257	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.9558709677419355	0.036790790444527384	
0.7391304347826083	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.9404193548387096	0.04257740022391842	
0.7608695652173909	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.8815806451612904	0.2443292071679419	
0.7826086956521735	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.6759999999999999	0.34315226797285636	
0.8043478260869561	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.20348387096774187	0.02566394343883145	
0.8260869565217387	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.19441935483870965	0.001128263947490264	
0.8478260869565213	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.19499999999999995	0.0011096649161585952	
0.8695652173913039	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.19454838709677416	0.0010907487873475597	
0.8913043478260865	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.1953870967741935	0.002651578892071845	
0.9130434782608691	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.19477419354838707	0.0016293072623548813	
0.9347826086956517	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.19774193548387092	0.007892795399355921	
0.9565217391304343	0.2477096774193548	0.0828640201286908	0.23193548387096768	0.017078843644101845	null	null	0.1939032258064516	3.550015918111376E-4	
0.9782608695652169	null	null	0.23193548387096768	0.017078843644101845	null	null	null	null	
0.9891304347826086	null	null	0.23193548387096768	0.017078843644101845	null	null	null	null	
0.9978260869565218	null	null	0.23193548387096768	0.017078843644101845	null	null	null	null	
0.9999999999999994	null	null	0.23193548387096768	0.017078843644101845	null	null	null	null	

