param	RSP K_mean	RSP K_sigma	Heat K_mean	Heat K_sigma	logHeat K_mean	logHeat K_sigma	Comm K_mean	Comm K_sigma	logFor K_mean	logFor K_sigma	For K_mean	For K_sigma	FE K_mean	FE K_sigma	Walk K_mean	Walk K_sigma	logComm K_mean	logComm K_sigma	pWalk K_mean	pWalk K_sigma	SCCT K_mean	SCCT K_sigma	SCT K_mean	SCT K_sigma	SP-CT K_mean	SP-CT K_sigma	
0.5400000000000001	0.635057414357582	0.00977589912661402	0.39152535334983635	0.08022560752896547	0.39419500119779605	0.07901092004995	0.7150261119540047	0.014730415834448219	0.5167362453086322	0.05618723094264928	0.2950251537171604	0.01214035446789996	0.6342141659346802	0.014841646828585209	0.6286525592909047	0.023189553369498368	0.6289304479757246	0.012222671683260784	0.6426600654795177	0.018772200829402737	0.34733338656871354	0.0715237310881993	0.336721871755969	0.07332241902306572	0.6087442306156672	0.030067746245893034	
0.5600000000000002	0.6353103888844526	0.010116796361201759	0.3862857142857143	0.0729161274716435	0.39068018845324604	0.07052452206361118	0.7150261119540047	0.014730415834448219	0.5089381138704784	0.06882614745488218	0.2950251537171604	0.01214035446789996	0.6344690569352391	0.016007231508739554	0.6257606004950891	0.020486220769707675	0.6296797891878942	0.01087577926808333	0.647840293859299	0.019592124823426083	0.3556642976922463	0.07444839878959726	0.3469251776730815	0.0899066070462125	0.5975328595384493	0.0275163657804122	
0.5800000000000002	0.6327288988261599	0.013928497760471165	0.3729336420985387	0.06319971938803233	0.3729336420985387	0.06319971938803233	0.7150261119540047	0.014730415834448219	0.4930179669408289	0.07554506255382035	0.2947664297692246	0.011318959442382984	0.6356975165695121	0.016286344833582333	0.6266709254970854	0.020924205751884094	0.6275525033937555	0.011740187173982586	0.6456746785913918	0.019914352924635455	0.3577858340653198	0.0752352837591059	0.36534632276611034	0.09963494690394037	0.5928777449492934	0.03782285383458135	
0.6000000000000002	0.6339151960392877	0.011732714798022358	0.37990768985067475	0.065328934651081	0.37990768985067475	0.065328934651081	0.7150261119540047	0.014730415834448219	0.48078511538768665	0.06675491346657592	0.2947664297692246	0.011318959442382984	0.6368512337299369	0.019193702246388875	0.6247429529665416	0.02511594425009158	0.627652160025553	0.00940899320832961	0.6481756767547712	0.01997144214872712	0.3633436077617184	0.07491120325298063	0.3629545636029705	0.09624679211250113	0.5752193563842529	0.047780232069134024	
0.6200000000000002	0.6325315020362533	0.012622808431893699	0.37093859298890036	0.05845233622048538	0.37093859298890036	0.05845233622048538	0.7150261119540047	0.014730415834448219	0.48307530144534055	0.07348970232742476	0.2947664297692246	0.011318959442382984	0.6346051265671165	0.015793469899015897	0.6328285554579574	0.02910558321375278			0.6438061167451888	0.01772951878527473	0.3788938752695041	0.08631969837710811	0.3657181186616626	0.09816490252159878	0.5676052064201869	0.05409982705032265	
0.6400000000000002	0.6351570709893796	0.011529652819547861	0.37350475125768584	0.0700196936338313	0.37350475125768584	0.0700196936338313	0.7150261119540047	0.014730415834448219	0.4798422103329873	0.07820560841525644	0.2947664297692246	0.011318959442382984	0.6325353349836301	0.016670162632014634	0.6212645532220714	0.031246211084071242			0.6444692166413799	0.017797320314014976	0.376751257685858	0.08376449563395608	0.37551129920945464	0.09772069888337204	0.5317173201309591	0.07668373995915795	
0.6600000000000003	0.6331256088796614	0.01155364328678676	0.3810920705901142	0.07520084323831311	0.3810920705901142	0.07520084323831311	0.7150261119540047	0.014730415834448219	0.45500087838377384	0.08063347407324252	0.2947664297692246	0.011318959442382984	0.6341796694082887	0.017399944610998044	0.6238096302802844	0.029472198393548723			0.6433864090074263	0.019509650664984942	0.3902911442944981	0.08871706815826612	0.39113247624371156	0.10286047451292749	0.5023991056456121	0.0732156621498902	
0.6800000000000003	0.634041683302723	0.013293091453999336	0.39357406372275017	0.09375750340510841	0.39357406372275017	0.09375750340510841	0.7150261119540047	0.014730415834448219	0.4479827517368043	0.07858005620720963	0.2947664297692246	0.011318959442382984	0.629122095344566	0.01745283294865439	0.6237751337538928	0.028036069580434187			0.6492009901780723	0.01771950615312659	0.3996971971572307	0.08785136234014539	0.3940091032500199	0.1051320364990086	0.49181633793819374	0.07754842219340018	
0.7000000000000003	0.6354867044637866	0.012352421680488425	0.41345556176634995	0.1041759764937254	0.41345556176634995	0.1041759764937254	0.7150261119540047	0.014730415834448219	0.4464783198913998	0.08616853142577519	0.2947664297692246	0.011318959442382984	0.630480875189651	0.021606440712730796	0.6182882695839655	0.03172612092339849			0.6517288189730895	0.01939351685995594	0.40350331390241956	0.09230654432151068	0.40209470574143574	0.10727018225118305	0.47101684899784396	0.08711390316028558	
0.7200000000000003	0.6357990896749981	0.014864819890607804	0.41672506587878305	0.1042663666006602	0.41672506587878305	0.1042663666006602	0.7150261119540047	0.014730415834448219	0.43394074902179985	0.07759203111470947	0.2947664297692246	0.011318959442382984	0.6316671724027789	0.016067840673528302	0.6163047193164577	0.037931117490711944			0.6531431765551386	0.01987286272436053	0.40784029385929893	0.08696799727667856	0.40751066038489175	0.1048654827394915	0.45627724986025714	0.08878851389129	
0.7400000000000003	0.6351359897788069	0.012453341892156536	0.43159306875349357	0.10618256805849526	0.43159306875349357	0.10618256805849526	0.7150261119540047	0.014730415834448219	0.4159987223508744	0.08182947220145932	0.2947664297692246	0.011318959442382984	0.6255900343368203	0.02493442040537898	0.6120980595703905	0.038226054110079025			0.6519798770262717	0.021141610657831638	0.4136395432404376	0.0893661740603224	0.4230666773137427	0.10371699256763449	0.4195940269903378	0.08717431672547354	
0.7600000000000003	0.6319009821927652	0.01288347151638844	0.44872826000159705	0.11037658580051933	0.4448761478878863	0.10880479792165493	0.7150261119540047	0.014730415834448219	0.40590657190768986	0.07443626383965733	0.2947664297692246	0.011318959442382984	0.6211112353269983	0.032617523695680356	0.6020538209694163	0.039416431251663685			0.653641459714126	0.02428686078968699	0.4213629322047433	0.09101329671340659	0.4174590753014453	0.10314185187248474	0.3908986664537252	0.08571543373032653	
0.7800000000000004	0.6363836141499641	0.013949812068362532	0.4763402296296554	0.10227186477300879			0.7150261119540047	0.014730415834448219	0.3977653916793101	0.07082271587420616	0.2947664297692246	0.011318959442382984	0.6296510420825681	0.022312887142171948	0.5970192445899545	0.043596018344966965			0.6567442306156671	0.024176243920936136	0.426299768426096	0.08964287038327952	0.4325589714924539	0.10218070952572517	0.3688343048790226	0.06314778818061136	
0.8000000000000004	0.6353372195160903	0.014206054183832988					0.7150261119540047	0.014730415834448219	0.3858200111794299	0.0687350094150964	0.2947664297692246	0.011318959442382984	0.6199306875349357	0.02798493974518261	0.5824272139263755	0.052340501332197066			0.6592643935159308	0.01651607669697589	0.42888509143176556	0.0933672265202912	0.4345482711810269	0.09710219439458126	0.35387814421464503	0.05351167840816945	
