	pWalk	Walk	For	logFor	Comm	logComm	RSP	FE	SP-CT	
0.0	0.501954887218045	null	0.501954887218045	null	0.501954887218045	null	null	null	0.7443609022556391	
0.010101010101010102	0.5085714285714286	0.755	0.4987593984962406	0.792092731829574	0.5085714285714286	0.8155513784461152	null	null	0.755	
0.020202020202020204	0.5085714285714286	0.7882706766917293	0.4987593984962406	0.7959398496240602	0.5085714285714286	0.8524310776942357	null	null	0.7305263157894737	
0.030303030303030304	0.5085714285714286	0.7959398496240602	0.4987593984962406	0.8357894736842105	0.5085714285714286	0.8482330827067669	null	null	0.7305263157894737	
0.04040404040404041	0.5085714285714286	0.7959398496240602	0.4987593984962406	0.8482330827067669	0.5085714285714286	0.7769548872180452	null	null	0.7305263157894737	
0.05050505050505051	0.5085714285714286	0.7769548872180452	0.4987593984962406	0.8482330827067669	0.5085714285714286	0.799812030075188	0.7443609022556391	0.7443609022556391	0.7408646616541353	
0.06060606060606061	0.5085714285714286	0.7882706766917293	0.4987593984962406	0.7339473684210527	0.5085714285714286	0.8399122807017544	0.7443609022556391	0.792092731829574	0.762218045112782	
0.07070707070707072	0.5085714285714286	0.7040601503759398	0.4987593984962406	0.8399122807017544	0.5085714285714286	0.8440601503759398	0.7443609022556391	0.792092731829574	0.762218045112782	
0.08080808080808081	0.5085714285714286	0.7807017543859649	0.4987593984962406	0.8524310776942357	0.5085714285714286	0.8440601503759398	0.7443609022556391	0.7514285714285714	0.7732330827067669	
0.09090909090909091	0.5085714285714286	0.7807017543859649	0.4987593984962406	0.8155513784461152	0.5085714285714286	0.8440601503759398	0.7443609022556391	0.755	0.7305263157894737	
0.10101010101010102	0.5085714285714286	0.8276190476190476	0.4987593984962406	0.8524310776942357	0.5085714285714286	0.8566541353383459	0.7443609022556391	0.755	0.7658646616541354	
0.11111111111111112	0.5085714285714286	0.8276190476190476	0.4987593984962406	0.8357894736842105	0.5085714285714286	0.8524310776942357	0.7443609022556391	0.7514285714285714	0.7237593984962406	
0.12121212121212122	0.5085714285714286	0.8235714285714286	0.4987593984962406	0.8357894736842105	0.5085714285714286	0.8524310776942357	0.7443609022556391	0.755	0.7695363408521303	
0.13131313131313133	0.5085714285714286	0.7040601503759398	0.4987593984962406	0.8357894736842105	0.5085714285714286	0.8781453634085213	0.7443609022556391	0.755	0.7695363408521303	
0.14141414141414144	0.5085714285714286	0.762218045112782	0.4987593984962406	0.8440601503759398	0.5100250626566416	0.8651754385964913	0.7443609022556391	0.7237593984962406	0.7339473684210527	
0.15151515151515152	0.5085714285714286	0.8276190476190476	0.4987593984962406	0.8566541353383459	0.5085714285714286	0.8651754385964913	0.7443609022556391	0.7237593984962406	0.7443609022556391	
0.16161616161616163	0.5085714285714286	0.8276190476190476	0.4987593984962406	0.8566541353383459	0.5085714285714286	0.8869172932330827	0.7443609022556391	0.7237593984962406	0.762218045112782	
0.17171717171717174	0.5085714285714286	0.8276190476190476	0.4987593984962406	0.8566541353383459	0.5085714285714286	0.873796992481203	0.7443609022556391	0.7478822055137845	0.7585964912280702	
0.18181818181818182	0.5085714285714286	0.799812030075188	0.4987593984962406	0.8566541353383459	0.5085714285714286	0.8825187969924813	0.7443609022556391	0.7478822055137845	0.7585964912280702	
0.19191919191919193	0.5085714285714286	0.8235714285714286	0.4987593984962406	0.8651754385964913	0.5085714285714286	0.8913408521303258	0.7443609022556391	0.7478822055137845	0.7237593984962406	
0.20202020202020204	0.5085714285714286	0.8235714285714286	0.4987593984962406	0.8609022556390977	0.5085714285714286	0.8609022556390977	0.7443609022556391	0.7478822055137845	0.7237593984962406	
0.21212121212121213	0.5085714285714286	0.8235714285714286	0.4987593984962406	0.8781453634085213	0.5085714285714286	0.8825187969924813	0.7443609022556391	0.7658646616541354	0.8399122807017544	
0.22222222222222224	0.5085714285714286	0.8235714285714286	0.4987593984962406	0.8781453634085213	0.5085714285714286	0.8913408521303258	0.7443609022556391	0.7658646616541354	0.8440601503759398	
0.23232323232323235	0.5085714285714286	0.8399122807017544	0.4987593984962406	0.8781453634085213	0.5085714285714286	0.8609022556390977	0.7443609022556391	0.7658646616541354	0.8357894736842105	
0.24242424242424243	0.5085714285714286	0.8399122807017544	0.4987593984962406	0.8781453634085213	0.5085714285714286	0.8609022556390977	0.7443609022556391	0.7658646616541354	0.8357894736842105	
0.25252525252525254	0.5085714285714286	0.8482330827067669	0.4987593984962406	0.8781453634085213	0.5092857142857143	0.8825187969924813	0.7844736842105263	0.7658646616541354	0.8357894736842105	
0.26262626262626265	0.5085714285714286	0.8482330827067669	0.4987593984962406	0.8913408521303258	0.5092857142857143	0.8869172932330827	0.7844736842105263	0.7807017543859649	0.8357894736842105	
0.27272727272727276	0.5085714285714286	0.8482330827067669	0.4987593984962406	0.873796992481203	0.5107894736842105	0.8869172932330827	0.7844736842105263	0.7769548872180452	0.8357894736842105	
0.2828282828282829	0.5085714285714286	0.8482330827067669	0.4987593984962406	0.873796992481203	0.5107894736842105	0.873796992481203	0.7844736842105263	0.7769548872180452	0.8357894736842105	
0.29292929292929293	0.5085714285714286	0.8482330827067669	0.4987593984962406	0.873796992481203	0.5107894736842105	0.8440601503759398	0.7844736842105263	0.7769548872180452	0.8440601503759398	
0.30303030303030304	0.5085714285714286	0.8482330827067669	0.4987593984962406	0.8957894736842105	0.5107894736842105	0.8440601503759398	0.7844736842105263	0.7769548872180452	0.8155513784461152	
0.31313131313131315	0.5085714285714286	0.8115789473684211	0.4987593984962406	0.8957894736842105	0.5115789473684211	0.8609022556390977	0.7844736842105263	0.755	0.8195488721804511	
0.32323232323232326	0.5085714285714286	0.8440601503759398	0.4987593984962406	0.9092857142857143	0.5115789473684211	0.8825187969924813	0.7844736842105263	0.755	0.7408646616541353	
0.33333333333333337	0.5085714285714286	0.8440601503759398	0.4987593984962406	0.9092857142857143	0.5115789473684211	0.8694736842105263	0.7844736842105263	0.755	0.7305263157894737	
0.3434343434343435	0.5085714285714286	0.8440601503759398	0.4987593984962406	0.9092857142857143	0.5115789473684211	0.8913408521303258	0.7844736842105263	0.755	0.7732330827067669	
0.3535353535353536	0.5085714285714286	0.8399122807017544	0.4987593984962406	0.8957894736842105	0.5085714285714286	0.8694736842105263	0.7339473684210527	0.755	0.7585964912280702	
