	pWalk	Walk	For	logFor	Comm	logComm	RSP	FE	SP-CT	
0.0	0.5109046491905371	null	0.5109046491905371	null	0.5109046491905371	null	null	null	0.7759958482589269	
0.010101010101010102	0.4995506499753174	0.7328582458893966	0.49874055415617125	0.7575788261205271	0.4995506499753174	0.7159601534118958	null	null	0.7759958482589269	
0.020202020202020204	0.4995506499753174	0.6965178537523892	0.49874055415617125	0.8187410604660582	0.4995506499753174	0.7226434439198511	null	null	0.7575788261205271	
0.030303030303030304	0.4995506499753174	0.706125083857575	0.49879118514486787	0.706125083857575	0.4995506499753174	0.7722618128425502	null	null	0.768553092920522	
0.04040404040404041	0.4995506499753174	0.7260230624153513	0.49879118514486787	0.7722618128425502	0.4995506499753174	0.7648696884928421	0.7873498474741465	null	0.8107413642519904	
0.05050505050505051	0.4995506499753174	0.7159601534118958	0.49879118514486787	0.7759958482589269	0.4995506499753174	0.8028429300153159	0.7759958482589269	0.7612115995595103	0.7950457577560346	
0.06060606060606061	0.4995506499753174	0.7575788261205271	0.49879118514486787	0.8227788818146147	0.4995506499753174	0.7575788261205271	0.7759958482589269	0.7612115995595103	0.7989316861385011	
0.07070707070707072	0.4995506499753174	0.7226434439198511	0.49879118514486787	0.8227788818146147	0.4995506499753174	0.7648696884928421	0.7759958482589269	0.8227788818146147	0.768553092920522	
0.08080808080808081	0.4995506499753174	0.746832398769667	0.49879118514486787	0.8227788818146147	0.4995506499753174	0.8268420186575194	0.7759958482589269	0.783539865574725	0.7759958482589269	
0.09090909090909091	0.4995506499753174	0.7294279964051997	0.49879118514486787	0.8227788818146147	0.4995506499753174	0.6871384630963382	0.7759958482589269	0.783539865574725	0.7873498474741465	
0.10101010101010102	0.4995506499753174	0.8187410604660582	0.49879118514486787	0.768553092920522	0.4995506499753174	0.7192891409186992	0.7759958482589269	0.7989316861385011	0.7759958482589269	
0.11111111111111112	0.4995506499753174	0.8187410604660582	0.49879118514486787	0.7433008873080769	0.4995506499753174	0.7192891409186992	0.7759958482589269	0.7989316861385011	0.7612115995595103	
0.12121212121212122	0.4995506499753174	0.8187410604660582	0.49879118514486787	0.6902396111540068	0.499360783767705	0.6996949482931027	0.7759958482589269	0.7575788261205271	0.7612115995595103	
0.13131313131313133	0.4995506499753174	0.8187410604660582	0.49879118514486787	0.6575193347088085	0.499360783767705	0.7397946913408351	0.7759958482589269	0.7575788261205271	0.7503892257256053	
0.14141414141414144	0.4995506499753174	0.8187410604660582	0.49879118514486787	0.663240636431528	0.499360783767705	0.8107413642519904	0.7759958482589269	0.7575788261205271	0.7126564813994405	
0.15151515151515152	0.4995506499753174	0.7363138108679417	0.49879118514486787	0.6661392605344101	0.499360783767705	0.7226434439198511	0.7759958482589269	0.7575788261205271	0.7126564813994405	
0.16161616161616163	0.4995506499753174	0.7797551991696517	0.49879118514486787	0.6661392605344101	0.499360783767705	0.8309304709947724	0.7759958482589269	0.7575788261205271	0.7648696884928421	
0.17171717171717174	0.4995506499753174	0.7797551991696517	0.49879118514486787	0.7503892257256053	0.499360783767705	0.7759958482589269	0.7759958482589269	0.7797551991696517	0.768553092920522	
0.18181818181818182	0.4995506499753174	0.7648696884928421	0.49879118514486787	0.7503892257256053	0.499360783767705	0.8391833221523233	0.7759958482589269	0.7797551991696517	0.768553092920522	
0.19191919191919193	0.4995506499753174	0.7612115995595103	0.49879118514486787	0.6518992949634824	0.499360783767705	0.768553092920522	0.7759958482589269	0.7797551991696517	0.768553092920522	
0.20202020202020204	0.4995506499753174	0.7612115995595103	0.49879118514486787	0.7612115995595103	0.499360783767705	0.7722618128425502	0.7759958482589269	0.7722618128425502	0.768553092920522	
0.21212121212121213	0.4995506499753174	0.7612115995595103	0.49879118514486787	0.7503892257256053	0.499360783767705	0.7612115995595103	0.7759958482589269	0.7722618128425502	0.753971368175892	
0.22222222222222224	0.4995506499753174	0.7612115995595103	0.49879118514486787	0.64096300140501	0.499360783767705	0.7950457577560346	0.7759958482589269	0.7722618128425502	0.7612115995595103	
0.23232323232323235	0.4995506499753174	0.7873498474741465	0.49879118514486787	0.7503892257256053	0.499360783767705	0.8187410604660582	0.7759958482589269	0.7722618128425502	0.7226434439198511	
0.24242424242424243	0.4995506499753174	0.8268420186575194	0.49879118514486787	0.7503892257256053	0.499360783767705	0.8187410604660582	0.7759958482589269	0.7722618128425502	0.7226434439198511	
0.25252525252525254	0.4995506499753174	0.7873498474741465	0.49879118514486787	0.7612115995595103	0.499360783767705	0.7575788261205271	0.7759958482589269	0.7612115995595103	0.7911851448679164	
0.26262626262626265	0.4995506499753174	0.7722618128425502	0.49879118514486787	0.7612115995595103	0.499360783767705	0.7575788261205271	0.7759958482589269	0.7612115995595103	0.7911851448679164	
0.27272727272727276	0.4995506499753174	0.8309304709947724	0.49879118514486787	0.7612115995595103	0.499360783767705	0.7873498474741465	0.7759958482589269	0.7612115995595103	0.7797551991696517	
0.2828282828282829	0.4995506499753174	0.8350442388263737	0.49879118514486787	0.7612115995595103	0.499360783767705	0.768553092920522	0.7759958482589269	0.7612115995595103	0.7797551991696517	
0.29292929292929293	0.4995506499753174	0.8350442388263737	0.49879118514486787	0.6996949482931027	0.499360783767705	0.7503892257256053	0.7759958482589269	0.7612115995595103	0.7797551991696517	
0.30303030303030304	0.4995506499753174	0.8350442388263737	0.49879118514486787	0.6902396111540068	0.499360783767705	0.806779489386479	0.7759958482589269	0.7397946913408351	0.7797551991696517	
0.31313131313131315	0.4995506499753174	0.8350442388263737	0.49879118514486787	0.6902396111540068	0.499360783767705	0.7797551991696517	0.7759958482589269	0.7397946913408351	0.7797551991696517	
0.32323232323232326	0.4995506499753174	0.8350442388263737	0.49879118514486787	0.7028973583281648	0.499360783767705	0.8227788818146147	0.7759958482589269	0.7397946913408351	0.783539865574725	
0.33333333333333337	0.4995506499753174	0.8147285546118501	0.49879118514486787	0.6902396111540068	0.499360783767705	0.8227788818146147	0.7759958482589269	0.7328582458893966	0.783539865574725	
0.3434343434343435	0.4995506499753174	0.753971368175892	0.49879118514486787	0.7722618128425502	0.499360783767705	0.7722618128425502	0.7759958482589269	0.7260230624153513	0.746832398769667	
0.3535353535353536	0.4995506499753174	0.753971368175892	0.49879118514486787	0.7226434439198511	0.499360783767705	0.8147285546118501	0.7759958482589269	0.7260230624153513	0.7648696884928421	
0.36363636363636365	0.4995506499753174	0.7503892257256053	0.49879118514486787	0.7226434439198511	0.499360783767705	0.7989316861385011	0.7759958482589269	0.7260230624153513	0.7648696884928421	
0.37373737373737376	0.499360783767705	0.6661392605344101	0.49879118514486787	0.783539865574725	0.499360783767705	0.7989316861385011	0.783539865574725	0.7260230624153513	0.7503892257256053	
0.38383838383838387	0.499360783767705	0.6661392605344101	0.49879118514486787	0.8350442388263737	0.499360783767705	0.7648696884928421	0.783539865574725	0.7328582458893966	0.753971368175892	
0.393939393939394	0.499360783767705	0.6661392605344101	0.49879118514486787	0.7759958482589269	0.499360783767705	0.7989316861385011	0.783539865574725	0.7328582458893966	0.6933660747060238	
0.4040404040404041	0.499360783767705	0.6661392605344101	0.49879118514486787	0.806779489386479	0.499360783767705	0.8227788818146147	0.783539865574725	0.768553092920522	0.7503892257256053	
0.4141414141414142	0.499360783767705	0.7159601534118958	0.49879118514486787	0.7989316861385011	0.499360783767705	0.783539865574725	0.783539865574725	0.783539865574725	0.7575788261205271	
0.42424242424242425	0.499360783767705	0.7989316861385011	0.49879118514486787	0.7989316861385011	0.499360783767705	0.746832398769667	0.7433008873080769	0.783539865574725	0.7363138108679417	
0.43434343434343436	0.499360783767705	0.6546966570889713	0.49879118514486787	0.7989316861385011	0.5329671025150944	0.806779489386479	0.7433008873080769	0.783539865574725	0.7575788261205271	
0.4444444444444445	0.499360783767705	0.6546966570889713	0.49879118514486787	0.7989316861385011	0.5370302393579991	0.8107413642519904	0.7433008873080769	0.7260230624153513	0.7397946913408351	
