	pWalk	Walk	For	logFor	Comm	logComm	RSP	FE	SP-CT	
0.0	0.3344629938786867	null	0.3344629938786867	null	0.3344629938786867	null	null	null	0.3344518642181413	
0.01	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	null	null	0.3344518642181413	
0.02	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	null	null	0.3344629938786867	
0.03	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	null	null	0.3344629938786867	
0.04	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	null	null	0.3344629938786867	
0.05	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.06	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.07	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.08	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.09	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.1	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.11	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.12	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.13	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.14	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.15	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.16	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.17	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.18	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.19	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.2	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.3355759599332221	0.3344518642181413	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.21	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.3355759599332221	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.22	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.3355759599332221	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.23	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.336711185308848	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.24	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.33789092932665554	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.25	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.33789092932665554	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344629938786867	
0.26	0.3344518642181413	0.3344518642181413	0.3344629938786867	0.3344629938786867	0.33789092932665554	0.3344629938786867	0.3344518642181413	0.3344518642181413	0.3344629938786867	
